Term,args.go,filepathutils.go,filereader.go,invIndex.go,main.go,matrix.go,normilizer.go,rpn.go,tokenizer.go,../is1/files/SampleTextFile_200kb.txt,../is1/files/zbrka-tvorv.fb2,../is1/args.go,../is1/dictionary.go,../is1/dictionary.txt,../is1/file_utils.go,../is1/loader.go,../is1/main.go
просту,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
простує,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
простуєте,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
прості,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
простіть,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
просякл,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
просяклі,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
просять,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
просіть,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
прот,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
проте,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
протей,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
протерлася,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
протею,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
протея,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
протеєм,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
проти,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
протии,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
протилежне,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
проткнути,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
протоц,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
протоці,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
протягом,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
протягти,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
протікає,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
прохання,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
проханням,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
прохань,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
прохати,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
проходить,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
проходячи,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
прохожий,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
прохолоджує,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
прохоплюся,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
прочитай,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
прочитай-но,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
прочитайте,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
прочитала,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
прочитати,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
прочитать,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
прочитаю,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
прочувши,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
прочухана,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
прочуханки,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
прошив,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
прошмигне,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
прошти,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
проштить,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
прошту,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
прошу,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
прошю,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
прощавай,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
прощавайте,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
прощався,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
прощай,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
прощаймось,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
прощайте,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
прощання,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
прощаю,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
прощаюсь,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
прощаючись,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
прощаємося,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
прощення,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
прояснила,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
проїдає,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
проїдена,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
проїдеш,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
проїзними,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
проїхать,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
проґав,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
проґавив,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
проґавити,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
проґавиш,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
проґавлю,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
прудк,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
прудконогий,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
прудкі,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
прудкіш,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
прудкіша,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
прудкіше,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
прудкіший,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
пружн,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
пружні,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
пручається,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
прядкою,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
пряжкою,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
прям,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
прямо,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
прямого,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
прямував,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
прямує,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
прямуєш,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
прямісінько,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
пряному,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
прянощ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
прянощі,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
прясти,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
пріама,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
прізвиська,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
прізвище,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
прізвищем,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
пріло,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
пса,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
псалом,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
псам,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
пси,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
псисько,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
психопат,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
психопатію,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
псом,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
псується,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
псуєш,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
птас,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
птасі,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
птах,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
птаху,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
птахів,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
пташка,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
пташки,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
пташку,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
пташника,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
птиц,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
птиця,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
птиці,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
пуватий,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
пугач,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
пугача,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
пуди,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
пудингом,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
пузо,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
пульс,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
пундика,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
пункту,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
пунто,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
пуп,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
пурпури,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
пускав,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
пускати,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
пускаюсь,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
пускає,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
пуст,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
пуста,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
пусте,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
пустел,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
пустельник,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
пустелі,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
пусти,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
пустив,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
пустила,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
пустилися,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
пустим,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
пустити,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
пустить,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
пуститься,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
пустих,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
пустку,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
пустого,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
пустота,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
пустотливий,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
пустунка,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
пустять,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
пусті,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
пустіть,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
пустіших,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
пут,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
пута,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
путн,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
путнього,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
путніші,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
пуття,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
путь,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
путящ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
путящих,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
путящу,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
путящі,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
путі,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
пухлий,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
пухнат,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
пухнаті,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
пухової,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
пуху,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
пушт,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
пушті,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
пуща,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
пущу,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
пфальцграф,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
пхайся,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
пхайтесь,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
пхає,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
пхе,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
пхнуть,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
пше,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
пшениц,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
пшениці,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
півгодини,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
півень,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
півмільйона,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
півмірки,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
півмісяць,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
півник,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
півника,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
півночі,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
півнячий,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
півні,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
півнів,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
північ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
північною,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
північної,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
півроку,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
півтора,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
півхвилини,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
пігулок,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
під,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підбадьорив,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підбери,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підбила,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підбились,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підбилось,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підбирала,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підбити,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підборіддя,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підборіддям,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підборідді,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підбурювать,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підбігом,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підв,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підведе,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підведеться,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підведіть,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підведіться,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підвищення,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підвищенням,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підвищує,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підводить,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підводиться,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підганяє,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підгледіли,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підглянуть,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підготованих,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підготуйсь,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
піддавайся,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підданець,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підданців,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
піддашшя,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
піде,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підем,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підемо,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підете,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підеш,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підземне,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
піди,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підкидав,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підкидаєте,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підкинути,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підкинуть,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підкову,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підкоривсь,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підкорився,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підкорись,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підкоритись,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підкоріть,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підкрався,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підкралася,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підкувати,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підлабузників,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підлестив,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підлещувати,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підлещуй,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підлий,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підлих,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підлоту,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підлягаю,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підмовили,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підмову,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підмогу,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підморгує,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підмінив,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підмінча,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підмітачку,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
піднебіння,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
піднесе,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
піднести,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підносячи,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підняв,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підняла,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підняти,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
піднять,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
піднімав,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
піднімати,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
піднімає,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підніму,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підождеш,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підозра,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підозри,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підозру,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підозрювати,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підозрюєш,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підострожили,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підошва,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підошві,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підпалили,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підпасти,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підпис,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підписати,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підписку,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підписуюсь,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підписується,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підпишу,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підпора,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підпори,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підпорою,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підпускайте,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підпускає,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підпірки,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підриваєте,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підряд,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підсиливши,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підслухаю,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підсліпуватий,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підсмажать,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підсобляє,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підстав,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підстава,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підстави,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підставу,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підстаркуватим,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підстережу,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підстроїв,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підступ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підступи,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підступитись,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підступна,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підступний,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підступно,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підступному,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підступу,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підступіть,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підтвердить,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підтоптаний,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підтримайте,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підтримать,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підтримку,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
піду,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підупалого,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підуть,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підхвістя,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підходжу,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підходить,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підходь,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підходьте,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підходять,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підхопить,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підхоплюється,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підхопіть,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підшивко,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підшийся,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підшиємось,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
підштави,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
